ID,Ours,PDDL
788,to pour pudding_box 12 into bowl 20 \n,(:goal (and (poured pudding_box 12 bowl 20)))) \n
789,to pour pudding_box 26 into bowl 10 \n,(:goal (and (poured pudding_box 26 bowl 10)))) \n
790,to pour pudding_box 25 into bowl 14 \n,(:goal (and (poured pudding_box 25 bowl 14)))) \n
791,to pour pudding_box 4 into bowl 26 \n,(:goal (and (poured pudding_box 4 bowl 26)))) \n
792,to pour pudding_box 32 into bowl 9 \n,(:goal (and (poured pudding_box 32 bowl 9)))) \n
793,to pour pudding_box 17 into bowl 2 \n,(:goal (and (poured pudding_box 17 bowl 2)))) \n
794,to pour pudding_box 13 into bowl 3 \n,(:goal (and (poured pudding_box 13 bowl 3)))) \n
795,to pour pudding_box 16 into bowl 24 \n,(:goal (and (poured pudding_box 16 bowl 24)))) \n
796,to pour mustard_bottle 21 into bowl 10 \n,(:goal (and (poured mustard_bottle 21 bowl 10)))) \n
797,to pour mustard_bottle 8 into bowl 18 \n,(:goal (and (poured mustard_bottle 8 bowl 18)))) \n
798,to pour mustard_bottle 21 into bowl 2 \n,(:goal (and (poured mustard_bottle 21 bowl 2)))) \n
799,to pour mustard_bottle 21 into bowl 18 \n,(:goal (and (poured mustard_bottle 21 bowl 18)))) \n
800,to pour mustard_bottle 18 into bowl 25 \n,(:goal (and (poured mustard_bottle 18 bowl 25)))) \n
801,to pour mustard_bottle 32 into bowl 30 \n,(:goal (and (poured mustard_bottle 32 bowl 30)))) \n
802,to pour mustard_bottle 18 into bowl 5 \n,(:goal (and (poured mustard_bottle 18 bowl 5)))) \n
803,to pour mustard_bottle 3 into bowl 13 \n,(:goal (and (poured mustard_bottle 3 bowl 13)))) \n
804,to pour mustard_bottle 1 into bowl 5 \n,(:goal (and (poured mustard_bottle 1 bowl 5)))) \n
805,to pour mustard_bottle 10 into bowl 30 \n,(:goal (and (poured mustard_bottle 10 bowl 30)))) \n
806,to pour gelatin_box 16 into bowl 5 \n,(:goal (and (poured gelatin_box 16 bowl 5)))) \n
807,to pour gelatin_box 1 into bowl 29 \n,(:goal (and (poured gelatin_box 1 bowl 29)))) \n
808,to pour gelatin_box 19 into bowl 22 \n,(:goal (and (poured gelatin_box 19 bowl 22)))) \n
809,to pour gelatin_box 6 into bowl 12 \n,(:goal (and (poured gelatin_box 6 bowl 12)))) \n
810,to pour gelatin_box 22 into bowl 28 \n,(:goal (and (poured gelatin_box 22 bowl 28)))) \n
811,to pour gelatin_box 17 into bowl 24 \n,(:goal (and (poured gelatin_box 17 bowl 24)))) \n
812,to pour gelatin_box 22 into bowl 15 \n,(:goal (and (poured gelatin_box 22 bowl 15)))) \n
813,to pour gelatin_box 15 into bowl 26 \n,(:goal (and (poured gelatin_box 15 bowl 26)))) \n
814,to pour cracker_box 17 into bowl 29 \n,(:goal (and (poured cracker_box 17 bowl 29)))) \n
815,to pour cracker_box 8 into bowl 16 \n,(:goal (and (poured cracker_box 8 bowl 16)))) \n
816,to pour cracker_box 13 into bowl 31 \n,(:goal (and (poured cracker_box 13 bowl 31)))) \n
817,to pour cracker_box 11 into bowl 3 \n,(:goal (and (poured cracker_box 11 bowl 3)))) \n
818,to pour cracker_box 29 into bowl 30 \n,(:goal (and (poured cracker_box 29 bowl 30)))) \n
819,to pour cracker_box 9 into bowl 8 \n,(:goal (and (poured cracker_box 9 bowl 8)))) \n
820,to pour cracker_box 24 into bowl 22 \n,(:goal (and (poured cracker_box 24 bowl 22)))) \n
821,to pour cracker_box 8 into bowl 1 \n,(:goal (and (poured cracker_box 8 bowl 1)))) \n
822,to pour pitcher_base 9 into mug 19 \n,(:goal (and (poured pitcher_base 9 mug 19)))) \n
823,to pour pitcher_base 26 into mug 18 \n,(:goal (and (poured pitcher_base 26 mug 18)))) \n
824,to pour pitcher_base 31 into mug 4 \n,(:goal (and (poured pitcher_base 31 mug 4)))) \n
825,to pour pitcher_base 5 into mug 2 \n,(:goal (and (poured pitcher_base 5 mug 2)))) \n
826,to pour pitcher_base 6 into mug 28 \n,(:goal (and (poured pitcher_base 6 mug 28)))) \n
827,to pour pitcher_base 25 into mug 21 \n,(:goal (and (poured pitcher_base 25 mug 21)))) \n
828,to pour pitcher_base 13 into mug 31 \n,(:goal (and (poured pitcher_base 13 mug 31)))) \n
829,to pour pitcher_base 1 into mug 31 \n,(:goal (and (poured pitcher_base 1 mug 31)))) \n
830,to pour pitcher_base 29 into mug 25 \n,(:goal (and (poured pitcher_base 29 mug 25)))) \n
831,to pour sugar_box 6 into mug 18 \n,(:goal (and (poured sugar_box 6 mug 18)))) \n
832,to pour sugar_box 5 into mug 23 \n,(:goal (and (poured sugar_box 5 mug 23)))) \n
833,to pour sugar_box 2 into mug 20 \n,(:goal (and (poured sugar_box 2 mug 20)))) \n
834,to pour sugar_box 2 into mug 6 \n,(:goal (and (poured sugar_box 2 mug 6)))) \n
835,to pour sugar_box 8 into mug 23 \n,(:goal (and (poured sugar_box 8 mug 23)))) \n
836,to pour sugar_box 30 into mug 22 \n,(:goal (and (poured sugar_box 30 mug 22)))) \n
837,to pour sugar_box 22 into mug 24 \n,(:goal (and (poured sugar_box 22 mug 24)))) \n
838,to pour sugar_box 14 into mug 20 \n,(:goal (and (poured sugar_box 14 mug 20)))) \n
839,to pour sugar_box 7 into mug 16 \n,(:goal (and (poured sugar_box 7 mug 16)))) \n
840,to pour sugar_box 13 into mug 18 \n,(:goal (and (poured sugar_box 13 mug 18)))) \n
841,to pour tuna_fish_can 1 into bowl 21 \n,(:goal (and (poured tuna_fish_can 1 bowl 21)))) \n
842,to pour tuna_fish_can 5 into bowl 28 \n,(:goal (and (poured tuna_fish_can 5 bowl 28)))) \n
843,to pour tuna_fish_can 10 into bowl 2 \n,(:goal (and (poured tuna_fish_can 10 bowl 2)))) \n
844,to pour tuna_fish_can 20 into bowl 2 \n,(:goal (and (poured tuna_fish_can 20 bowl 2)))) \n
845,to pour tuna_fish_can 20 into bowl 27 \n,(:goal (and (poured tuna_fish_can 20 bowl 27)))) \n
846,to pour tuna_fish_can 8 into bowl 14 \n,(:goal (and (poured tuna_fish_can 8 bowl 14)))) \n
847,to pour tuna_fish_can 1 into bowl 20 \n,(:goal (and (poured tuna_fish_can 1 bowl 20)))) \n
848,to pour tuna_fish_can 22 into bowl 21 \n,(:goal (and (poured tuna_fish_can 22 bowl 21)))) \n
849,to pour tuna_fish_can 31 into bowl 13 \n,(:goal (and (poured tuna_fish_can 31 bowl 13)))) \n
850,to pour tuna_fish_can 24 into bowl 31 \n,(:goal (and (poured tuna_fish_can 24 bowl 31)))) \n
851,to pour tomato_soup_can 23 into bowl 26 \n,(:goal (and (poured tomato_soup_can 23 bowl 26)))) \n
852,to pour tomato_soup_can 4 into bowl 22 \n,(:goal (and (poured tomato_soup_can 4 bowl 22)))) \n
853,to pour tomato_soup_can 1 into bowl 13 \n,(:goal (and (poured tomato_soup_can 1 bowl 13)))) \n
854,to pour tomato_soup_can 7 into bowl 22 \n,(:goal (and (poured tomato_soup_can 7 bowl 22)))) \n
855,to pour tomato_soup_can 24 into bowl 26 \n,(:goal (and (poured tomato_soup_can 24 bowl 26)))) \n
856,to pour tomato_soup_can 4 into bowl 21 \n,(:goal (and (poured tomato_soup_can 4 bowl 21)))) \n
857,to pour tomato_soup_can 7 into bowl 9 \n,(:goal (and (poured tomato_soup_can 7 bowl 9)))) \n
858,to pour tomato_soup_can 24 into bowl 18 \n,(:goal (and (poured tomato_soup_can 24 bowl 18)))) \n
859,to pour pudding_box 25 into bowl 6 \n,(:goal (and (poured pudding_box 25 bowl 6)))) \n
860,to pour pudding_box 9 into bowl 19 \n,(:goal (and (poured pudding_box 9 bowl 19)))) \n
861,to pour pudding_box 20 into bowl 5 \n,(:goal (and (poured pudding_box 20 bowl 5)))) \n
862,to pour pudding_box 13 into bowl 9 \n,(:goal (and (poured pudding_box 13 bowl 9)))) \n
863,to pour pudding_box 6 into bowl 30 \n,(:goal (and (poured pudding_box 6 bowl 30)))) \n
864,to pour pudding_box 32 into bowl 21 \n,(:goal (and (poured pudding_box 32 bowl 21)))) \n
865,to pour pudding_box 26 into bowl 27 \n,(:goal (and (poured pudding_box 26 bowl 27)))) \n
866,to pour pudding_box 7 into bowl 11 \n,(:goal (and (poured pudding_box 7 bowl 11)))) \n
867,to pour pudding_box 30 into bowl 3 \n,(:goal (and (poured pudding_box 30 bowl 3)))) \n
868,to pour mustard_bottle 26 into bowl 27 \n,(:goal (and (poured mustard_bottle 26 bowl 27)))) \n
869,to pour mustard_bottle 1 into bowl 29 \n,(:goal (and (poured mustard_bottle 1 bowl 29)))) \n
870,to pour mustard_bottle 11 into bowl 3 \n,(:goal (and (poured mustard_bottle 11 bowl 3)))) \n
871,to pour mustard_bottle 10 into bowl 8 \n,(:goal (and (poured mustard_bottle 10 bowl 8)))) \n
872,to pour mustard_bottle 10 into bowl 18 \n,(:goal (and (poured mustard_bottle 10 bowl 18)))) \n
873,to pour mustard_bottle 10 into bowl 22 \n,(:goal (and (poured mustard_bottle 10 bowl 22)))) \n
874,to pour mustard_bottle 2 into bowl 5 \n,(:goal (and (poured mustard_bottle 2 bowl 5)))) \n
875,to pour mustard_bottle 10 into bowl 15 \n,(:goal (and (poured mustard_bottle 10 bowl 15)))) \n
876,to pour mustard_bottle 20 into bowl 2 \n,(:goal (and (poured mustard_bottle 20 bowl 2)))) \n
877,to pour gelatin_box 9 into bowl 3 \n,(:goal (and (poured gelatin_box 9 bowl 3)))) \n
878,to pour gelatin_box 23 into bowl 11 \n,(:goal (and (poured gelatin_box 23 bowl 11)))) \n
879,to pour gelatin_box 6 into bowl 18 \n,(:goal (and (poured gelatin_box 6 bowl 18)))) \n
880,to pour gelatin_box 30 into bowl 1 \n,(:goal (and (poured gelatin_box 30 bowl 1)))) \n
881,to pour gelatin_box 8 into bowl 24 \n,(:goal (and (poured gelatin_box 8 bowl 24)))) \n
882,to pour gelatin_box 27 into bowl 24 \n,(:goal (and (poured gelatin_box 27 bowl 24)))) \n
883,to pour gelatin_box 28 into bowl 8 \n,(:goal (and (poured gelatin_box 28 bowl 8)))) \n
884,to pour gelatin_box 15 into bowl 16 \n,(:goal (and (poured gelatin_box 15 bowl 16)))) \n
885,to pour gelatin_box 29 into bowl 6 \n,(:goal (and (poured gelatin_box 29 bowl 6)))) \n
886,to pour gelatin_box 10 into bowl 2 \n,(:goal (and (poured gelatin_box 10 bowl 2)))) \n
887,to pour cracker_box 14 into bowl 16 \n,(:goal (and (poured cracker_box 14 bowl 16)))) \n
888,to pour cracker_box 19 into bowl 16 \n,(:goal (and (poured cracker_box 19 bowl 16)))) \n
889,to pour cracker_box 2 into bowl 19 \n,(:goal (and (poured cracker_box 2 bowl 19)))) \n
890,to pour cracker_box 25 into bowl 4 \n,(:goal (and (poured cracker_box 25 bowl 4)))) \n
891,to pour cracker_box 1 into bowl 26 \n,(:goal (and (poured cracker_box 1 bowl 26)))) \n
892,to pour cracker_box 32 into bowl 22 \n,(:goal (and (poured cracker_box 32 bowl 22)))) \n
893,to pour cracker_box 23 into bowl 7 \n,(:goal (and (poured cracker_box 23 bowl 7)))) \n
894,to pour cracker_box 31 into bowl 9 \n,(:goal (and (poured cracker_box 31 bowl 9)))) \n
895,to pour pitcher_base 21 into mug 6 \n,(:goal (and (poured pitcher_base 21 mug 6)))) \n
896,to pour pitcher_base 10 into mug 30 \n,(:goal (and (poured pitcher_base 10 mug 30)))) \n
897,to pour pitcher_base 20 into mug 6 \n,(:goal (and (poured pitcher_base 20 mug 6)))) \n
898,to pour pitcher_base 9 into mug 2 \n,(:goal (and (poured pitcher_base 9 mug 2)))) \n
899,to pour pitcher_base 8 into mug 21 \n,(:goal (and (poured pitcher_base 8 mug 21)))) \n
900,to pour pitcher_base 20 into mug 24 \n,(:goal (and (poured pitcher_base 20 mug 24)))) \n
901,to pour pitcher_base 2 into mug 18 \n,(:goal (and (poured pitcher_base 2 mug 18)))) \n
902,to pour pitcher_base 27 into mug 11 \n,(:goal (and (poured pitcher_base 27 mug 11)))) \n
903,to pour pitcher_base 15 into mug 29 \n,(:goal (and (poured pitcher_base 15 mug 29)))) \n
904,to pour pitcher_base 24 into mug 3 \n,(:goal (and (poured pitcher_base 24 mug 3)))) \n
905,to pour sugar_box 15 into mug 19 \n,(:goal (and (poured sugar_box 15 mug 19)))) \n
906,to pour sugar_box 23 into mug 10 \n,(:goal (and (poured sugar_box 23 mug 10)))) \n
907,to pour 6 sugar_box into mug 29 \n,(:goal (and (poured 6 sugar_box mug 29)))) \n
908,to pour sugar_box 2 into mug 29 \n,(:goal (and (poured sugar_box 2 mug 29)))) \n
909,to pour sugar_box 25 into mug 28 \n,(:goal (and (poured sugar_box 25 mug 28)))) \n
910,to pour sugar_box 23 into mug 4 \n,(:goal (and (poured sugar_box 23 mug 4)))) \n
911,to pour sugar_box 16 into mug 12 \n,(:goal (and (poured sugar_box 16 mug 12)))) \n
912,to pour tuna_fish_can 26 into bowl 24 \n,(:goal (and (poured tuna_fish_can 26 bowl 24)))) \n
913,to pour tuna_fish_can 10 into bowl 32 \n,(:goal (and (poured tuna_fish_can 10 bowl 32)))) \n
914,to pour tuna_fish_can 16 into bowl 28 \n,(:goal (and (poured tuna_fish_can 16 bowl 28)))) \n
915,to pour tuna_fish_can 27 into bowl 16 \n,(:goal (and (poured tuna_fish_can 27 bowl 16)))) \n
916,to pour tuna_fish_can 1 into bowl 10 \n,(:goal (and (poured tuna_fish_can 1 bowl 10)))) \n
917,to pour tuna_fish_can 14 into bowl 30 \n,(:goal (and (poured tuna_fish_can 14 bowl 30)))) \n
918,to pour tuna_fish_can 6 into bowl 15 \n,(:goal (and (poured tuna_fish_can 6 bowl 15)))) \n
919,to pour tuna_fish_can 1 into bowl 25 \n,(:goal (and (poured tuna_fish_can 1 bowl 25)))) \n
920,to pour tuna_fish_can 31 into bowl 18 \n,(:goal (and (poured tuna_fish_can 31 bowl 18)))) \n
921,to pour tomato_soup_can 23 into bowl 14 \n,(:goal (and (poured tomato_soup_can 23 bowl 14)))) \n
922,to pour tomato_soup_can 8 into bowl 16 \n,(:goal (and (poured tomato_soup_can 8 bowl 16)))) \n
923,to pour tomato_soup_can 20 into bowl 1 \n,(:goal (and (poured tomato_soup_can 20 bowl 1)))) \n
924,to pour tomato_soup_can 29 into bowl 4 \n,(:goal (and (poured tomato_soup_can 29 bowl 4)))) \n
925,to pour tomato_soup_can 1 into bowl 20 \n,(:goal (and (poured tomato_soup_can 1 bowl 20)))) \n
926,to pour tomato_soup_can 29 into bowl 5 \n,(:goal (and (poured tomato_soup_can 29 bowl 5)))) \n
927,to pour tomato_soup_can 26 into bowl 24 \n,(:goal (and (poured tomato_soup_can 26 bowl 24)))) \n
928,to pour pudding_box 9 into bowl 26 \n,(:goal (and (poured pudding_box 9 bowl 26)))) \n
929,to pour pudding_box 26 into bowl 6 \n,(:goal (and (poured pudding_box 26 bowl 6)))) \n
930,to pour pudding_box 7 into bowl 8 \n,(:goal (and (poured pudding_box 7 bowl 8)))) \n
931,to pour pudding_box 24 into bowl 9 \n,(:goal (and (poured pudding_box 24 bowl 9)))) \n
932,to pour pudding_box 5 into bowl 30 \n,(:goal (and (poured pudding_box 5 bowl 30)))) \n
933,to pour pudding_box 17 into bowl 4 \n,(:goal (and (poured pudding_box 17 bowl 4)))) \n
934,to pour pudding_box 21 into bowl 5 \n,(:goal (and (poured pudding_box 21 bowl 5)))) \n
935,to pour pudding_box 25 into bowl 20 \n,(:goal (and (poured pudding_box 25 bowl 20)))) \n
936,to pour pudding_box 17 into bowl 28 \n,(:goal (and (poured pudding_box 17 bowl 28)))) \n
937,to pour mustard_bottle 5 into bowl 24 \n,(:goal (and (poured mustard_bottle 5 bowl 24)))) \n
938,to pour mustard_bottle 17 into bowl 12 \n,(:goal (and (poured mustard_bottle 17 bowl 12)))) \n
939,to pour mustard_bottle 3 into bowl 28 \n,(:goal (and (poured mustard_bottle 3 bowl 28)))) \n
940,to pour mustard_bottle 11 into bowl 22 \n,(:goal (and (poured mustard_bottle 11 bowl 22)))) \n
941,to pour mustard_bottle 26 into bowl 14 \n,(:goal (and (poured mustard_bottle 26 bowl 14)))) \n
942,to pour mustard_bottle 23 into bowl 15 \n,(:goal (and (poured mustard_bottle 23 bowl 15)))) \n
943,to pour mustard_bottle 30 into bowl 12 \n,(:goal (and (poured mustard_bottle 30 bowl 12)))) \n
944,to pour mustard_bottle 20 into bowl 9 \n,(:goal (and (poured mustard_bottle 20 bowl 9)))) \n
945,to pour mustard_bottle 16 into bowl 11 \n,(:goal (and (poured mustard_bottle 16 bowl 11)))) \n
946,to pour gelatin_box 24 into bowl 10 \n,(:goal (and (poured gelatin_box 24 bowl 10)))) \n
947,to pour gelatin_box 32 into bowl 15 \n,(:goal (and (poured gelatin_box 32 bowl 15)))) \n
948,to pour gelatin_box 4 into bowl 23 \n,(:goal (and (poured gelatin_box 4 bowl 23)))) \n
949,to pour gelatin_box 26 into bowl 8 \n,(:goal (and (poured gelatin_box 26 bowl 8)))) \n
950,to pour gelatin_box 24 into bowl 28 \n,(:goal (and (poured gelatin_box 24 bowl 28)))) \n
951,to pour gelatin_box 1 into bowl 20 \n,(:goal (and (poured gelatin_box 1 bowl 20)))) \n
952,to pour gelatin_box 5 into bowl 8 \n,(:goal (and (poured gelatin_box 5 bowl 8)))) \n
953,to pour gelatin_box 20 into bowl 7 \n,(:goal (and (poured gelatin_box 20 bowl 7)))) \n
954,to pour gelatin_box 16 into bowl 22 \n,(:goal (and (poured gelatin_box 16 bowl 22)))) \n
955,to pour cracker_box 27 into bowl 31 \n,(:goal (and (poured cracker_box 27 bowl 31)))) \n
956,to pour cracker_box 23 into bowl 21 \n,(:goal (and (poured cracker_box 23 bowl 21)))) \n
957,to pour cracker_box 8 into bowl 21 \n,(:goal (and (poured cracker_box 8 bowl 21)))) \n
958,to pour cracker_box 21 into bowl 15 \n,(:goal (and (poured cracker_box 21 bowl 15)))) \n
959,to pour cracker_box 23 into bowl 25 \n,(:goal (and (poured cracker_box 23 bowl 25)))) \n
960,to pour cracker_box 22 into bowl 2 \n,(:goal (and (poured cracker_box 22 bowl 2)))) \n
961,to pour cracker_box 29 into bowl 17 \n,(:goal (and (poured cracker_box 29 bowl 17)))) \n
962,to pour cracker_box 8 into bowl 6 \n,(:goal (and (poured cracker_box 8 bowl 6)))) \n
963,to pour cracker_box 17 into bowl 25 \n,(:goal (and (poured cracker_box 17 bowl 25)))) \n
964,to pour pitcher_base 3 into mug 17 \n,(:goal (and (poured pitcher_base 3 mug 17)))) \n
965,to pour pitcher_base 20 into mug 13 \n,(:goal (and (poured pitcher_base 20 mug 13)))) \n
966,to pour pitcher_base 30 into mug 19 \n,(:goal (and (poured pitcher_base 30 mug 19)))) \n
967,to pour pitcher_base 19 into mug 15 \n,(:goal (and (poured pitcher_base 19 mug 15)))) \n
968,to pour pitcher_base 26 into mug 13 \n,(:goal (and (poured pitcher_base 26 mug 13)))) \n
969,to pour pitcher_base 26 into mug 1 \n,(:goal (and (poured pitcher_base 26 mug 1)))) \n
970,to pour pitcher_base 7 into mug 12 \n,(:goal (and (poured pitcher_base 7 mug 12)))) \n
971,to pour pitcher_base 2 into mug 28 \n,(:goal (and (poured pitcher_base 2 mug 28)))) \n
972,to pour sugar_box 27 into mug 32 \n,(:goal (and (poured sugar_box 27 mug 32)))) \n
973,to pour sugar_box 12 into mug 30 \n,(:goal (and (poured sugar_box 12 mug 30)))) \n
974,to pour sugar_box 27 into mug 7 \n,(:goal (and (poured sugar_box 27 mug 7)))) \n
975,to pour sugar_box 14 into mug 18 \n,(:goal (and (poured sugar_box 14 mug 18)))) \n
976,to pour sugar_box 28 into mug 3 \n,(:goal (and (poured sugar_box 28 mug 3)))) \n
977,to pour sugar_box 4 into mug 26 \n,(:goal (and (poured sugar_box 4 mug 26)))) \n
978,to pour sugar_box 12 into mug 22 \n,(:goal (and (poured sugar_box 12 mug 22)))) \n
979,to pour sugar_box 1 into mug 27 \n,(:goal (and (poured sugar_box 1 mug 27)))) \n
980,to pour tuna_fish_can 15 into bowl 13 \n,(:goal (and (poured tuna_fish_can 15 bowl 13)))) \n
981,to pour tuna_fish_can 16 into bowl 18 \n,(:goal (and (poured tuna_fish_can 16 bowl 18)))) \n
982,to pour tuna_fish_can 3 into bowl 28 \n,(:goal (and (poured tuna_fish_can 3 bowl 28)))) \n
983,to pour tuna_fish_can 29 into bowl 32 \n,(:goal (and (poured tuna_fish_can 29 bowl 32)))) \n
984,to pour tuna_fish_can 30 into bowl 16 \n,(:goal (and (poured tuna_fish_can 30 bowl 16)))) \n
985,to pour tuna_fish_can 6 into bowl 13 \n,(:goal (and (poured tuna_fish_can 6 bowl 13)))) \n
986,to pour tuna_fish_can 1 into bowl 19 \n,(:goal (and (poured tuna_fish_can 1 bowl 19)))) \n
987,to pour tuna_fish_can 30 into bowl 11 \n,(:goal (and (poured tuna_fish_can 30 bowl 11)))) \n
988,to pour tuna_fish_can 31 into bowl 6 \n,(:goal (and (poured tuna_fish_can 31 bowl 6)))) \n
989,to pour tomato_soup_can 32 into bowl 28 \n,(:goal (and (poured tomato_soup_can 32 bowl 28)))) \n
990,to pour tomato_soup_can 25 into bowl 7 \n,(:goal (and (poured tomato_soup_can 25 bowl 7)))) \n
991,to pour tomato_soup_can 17 into bowl 28 \n,(:goal (and (poured tomato_soup_can 17 bowl 28)))) \n
992,to pour tomato_soup_can 28 into bowl 14 \n,(:goal (and (poured tomato_soup_can 28 bowl 14)))) \n
993,to pour tomato_soup_can 11 into bowl 10 \n,(:goal (and (poured tomato_soup_can 11 bowl 10)))) \n
994,to pour tomato_soup_can 18 into bowl 29 \n,(:goal (and (poured tomato_soup_can 18 bowl 29)))) \n
995,to pour tomato_soup_can 6 into bowl 28 \n,(:goal (and (poured tomato_soup_can 6 bowl 28)))) \n
996,to pour tomato_soup_can 25 into bowl 8 \n,(:goal (and (poured tomato_soup_can 25 bowl 8)))) \n
997,to pour tomato_soup_can 7 into bowl 13 \n,(:goal (and (poured tomato_soup_can 7 bowl 13)))) \n
998,to pour tomato_soup_can 11 into bowl 1 \n,(:goal (and (poured tomato_soup_can 11 bowl 1)))) \n
999,to pour pudding_box 11 into bowl 16 \n,(:goal (and (poured pudding_box 11 bowl 16)))) \n
1000,to pour pudding_box 8 into bowl 24 \n,(:goal (and (poured pudding_box 8 bowl 24)))) \n
1001,to pour pudding_box 23 into bowl 14 \n,(:goal (and (poured pudding_box 23 bowl 14)))) \n
1002,to pour pudding_box 7 into bowl 28 \n,(:goal (and (poured pudding_box 7 bowl 28)))) \n
1003,to pour pudding_box 30 into bowl 13 \n,(:goal (and (poured pudding_box 30 bowl 13)))) \n
1004,to pour pudding_box 31 into bowl 22 \n,(:goal (and (poured pudding_box 31 bowl 22)))) \n
1005,to pour pudding_box 18 into bowl 25 \n,(:goal (and (poured pudding_box 18 bowl 25)))) \n
1006,to pour pudding_box 10 into bowl 20 \n,(:goal (and (poured pudding_box 10 bowl 20)))) \n
1007,to pour pudding_box 26 into bowl 20 \n,(:goal (and (poured pudding_box 26 bowl 20)))) \n
1008,to pour pudding_box 8 into bowl 2 \n,(:goal (and (poured pudding_box 8 bowl 2)))) \n
1009,to pour mustard_bottle 19 into bowl 2 \n,(:goal (and (poured mustard_bottle 19 bowl 2)))) \n
1010,to pour mustard_bottle 5 into bowl 4 \n,(:goal (and (poured mustard_bottle 5 bowl 4)))) \n
1011,to pour mustard_bottle 26 into bowl 16 \n,(:goal (and (poured mustard_bottle 26 bowl 16)))) \n
1012,to pour mustard_bottle 17 into bowl 5 \n,(:goal (and (poured mustard_bottle 17 bowl 5)))) \n
1013,to pour mustard_bottle 20 into bowl 30 \n,(:goal (and (poured mustard_bottle 20 bowl 30)))) \n
1014,to pour mustard_bottle 21 into bowl 7 \n,(:goal (and (poured mustard_bottle 21 bowl 7)))) \n
1015,to pour mustard_bottle 7 into bowl 20 \n,(:goal (and (poured mustard_bottle 7 bowl 20)))) \n
1016,to pour mustard_bottle 16 into bowl 14 \n,(:goal (and (poured mustard_bottle 16 bowl 14)))) \n
1017,to pour gelatin_box 4 into bowl 27 \n,(:goal (and (poured gelatin_box 4 bowl 27)))) \n
1018,to pour gelatin_box 31 into bowl 29 \n,(:goal (and (poured gelatin_box 31 bowl 29)))) \n
1019,to pour gelatin_box 16 into bowl 23 \n,(:goal (and (poured gelatin_box 16 bowl 23)))) \n
1020,to pour gelatin_box 16 into bowl 32 \n,(:goal (and (poured gelatin_box 16 bowl 32)))) \n
1021,to pour gelatin_box 22 into bowl 23 \n,(:goal (and (poured gelatin_box 22 bowl 23)))) \n
1022,to pour gelatin_box 7 into bowl 16 \n,(:goal (and (poured gelatin_box 7 bowl 16)))) \n
1023,to pour gelatin_box 17 into bowl 27 \n,(:goal (and (poured gelatin_box 17 bowl 27)))) \n
1024,to pour gelatin_box 30 into bowl 13 \n,(:goal (and (poured gelatin_box 30 bowl 13)))) \n
1025,to pour gelatin_box 28 into bowl 6 \n,(:goal (and (poured gelatin_box 28 bowl 6)))) \n
1026,to pour gelatin_box 27 into bowl 29 \n,(:goal (and (poured gelatin_box 27 bowl 29)))) \n
1027,to pour cracker_box 15 into bowl 20 \n,(:goal (and (poured cracker_box 15 bowl 20)))) \n
1028,to pour cracker_box 30 into bowl 18 \n,(:goal (and (poured cracker_box 30 bowl 18)))) \n
1029,to pour cracker_box 13 into bowl 12 \n,(:goal (and (poured cracker_box 13 bowl 12)))) \n
1030,to pour cracker_box 5 into bowl 18 \n,(:goal (and (poured cracker_box 5 bowl 18)))) \n
1031,to pour cracker_box 9 into bowl 31 \n,(:goal (and (poured cracker_box 9 bowl 31)))) \n
1032,to pour cracker_box 7 into bowl 11 \n,(:goal (and (poured cracker_box 7 bowl 11)))) \n
1033,to pour cracker_box 27 into bowl 10 \n,(:goal (and (poured cracker_box 27 bowl 10)))) \n
1034,to pour cracker_box 29 into bowl 16 \n,(:goal (and (poured cracker_box 29 bowl 16)))) \n
1035,to pour cracker_box 14 into bowl 31 \n,(:goal (and (poured cracker_box 14 bowl 31)))) \n
1036,to pour sugar_box 16 into mug 31 \n,(:goal (and (poured sugar_box 16 mug 31)))) \n
1037,to pour sugar_box 30 into mug 20 \n,(:goal (and (poured sugar_box 30 mug 20)))) \n
1038,to pour sugar_box 20 into mug 18 \n,(:goal (and (poured sugar_box 20 mug 18)))) \n
1039,to pour sugar_box 24 into mug 13 \n,(:goal (and (poured sugar_box 24 mug 13)))) \n
1040,to pour sugar_box 8 into mug 31 \n,(:goal (and (poured sugar_box 8 mug 31)))) \n
1041,to pour sugar_box 11 into mug 15 \n,(:goal (and (poured sugar_box 11 mug 15)))) \n
1042,to pour sugar_box 7 into mug 9 \n,(:goal (and (poured sugar_box 7 mug 9)))) \n
1043,to pour sugar_box 32 into mug 4 \n,(:goal (and (poured sugar_box 32 mug 4)))) \n
1044,to pour sugar_box 10 into mug 5 \n,(:goal (and (poured sugar_box 10 mug 5)))) \n
1045,to pour sugar_box 12 into mug 30 \n,(:goal (and (poured sugar_box 12 mug 30)))) \n
1046,to pour tuna_fish_can 2 into bowl 8 \n,(:goal (and (poured tuna_fish_can 2 bowl 8)))) \n
1047,to pour tuna_fish_can 2 into bowl 11 \n,(:goal (and (poured tuna_fish_can 2 bowl 11)))) \n
1048,to pour tuna_fish_can 25 into bowl 6 \n,(:goal (and (poured tuna_fish_can 25 bowl 6)))) \n
1049,to pour tuna_fish_can 32 into bowl 25 \n,(:goal (and (poured tuna_fish_can 32 bowl 25)))) \n
1050,to pour tuna_fish_can 14 into bowl 31 \n,(:goal (and (poured tuna_fish_can 14 bowl 31)))) \n
