ID,Ours,PDDL
837,to pour sugar_box 22 into mug 24 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
838,to pour sugar_box 14 into mug 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
839,to pour sugar_box 7 into mug 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
840,to pour sugar_box 13 into mug 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
841,to pour tuna_fish_can 1 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
842,to pour tuna_fish_can 5 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
843,to pour tuna_fish_can 10 into bowl 2 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
844,to pour tuna_fish_can 20 into bowl 2 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
845,to pour tuna_fish_can 20 into bowl 27 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
846,to pour tuna_fish_can 8 into bowl 14 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
847,to pour tuna_fish_can 1 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
848,to pour tuna_fish_can 22 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
849,to pour tuna_fish_can 31 into bowl 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
850,to pour tuna_fish_can 24 into bowl 31 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
851,to pour tomato_soup_can 23 into bowl 26 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
852,to pour tomato_soup_can 4 into bowl 22 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
853,to pour tomato_soup_can 1 into bowl 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
854,to pour tomato_soup_can 7 into bowl 22 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
855,to pour tomato_soup_can 24 into bowl 26 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
856,to pour tomato_soup_can 4 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
857,to pour tomato_soup_can 7 into bowl 9 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
858,to pour tomato_soup_can 24 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
859,to pour pudding_box 25 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
860,to pour pudding_box 9 into bowl 19 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
861,to pour pudding_box 20 into bowl 5 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
862,to pour pudding_box 13 into bowl 9 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
863,to pour pudding_box 6 into bowl 30 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
864,to pour pudding_box 32 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
865,to pour pudding_box 26 into bowl 27 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
866,to pour pudding_box 7 into bowl 11 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
867,to pour pudding_box 30 into bowl 3 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
868,to pour mustard_bottle 26 into bowl 27 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
869,to pour mustard_bottle 1 into bowl 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
870,to pour mustard_bottle 11 into bowl 3 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
871,to pour mustard_bottle 10 into bowl 8 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
872,to pour mustard_bottle 10 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
873,to pour mustard_bottle 10 into bowl 22 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
874,to pour mustard_bottle 2 into bowl 5 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
875,to pour mustard_bottle 10 into bowl 15 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
876,to pour mustard_bottle 20 into bowl 2 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
877,to pour gelatin_box 9 into bowl 3 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
878,to pour gelatin_box 23 into bowl 11 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
879,to pour gelatin_box 6 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
880,to pour gelatin_box 30 into bowl 1 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
881,to pour gelatin_box 8 into bowl 24 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
882,to pour gelatin_box 27 into bowl 24 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
883,to pour gelatin_box 28 into bowl 8 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
884,to pour gelatin_box 15 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
885,to pour gelatin_box 29 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
886,to pour gelatin_box 10 into bowl 2 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
887,to pour cracker_box 14 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
888,to pour cracker_box 19 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
889,to pour cracker_box 2 into bowl 19 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
890,to pour cracker_box 25 into bowl 4 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
891,to pour cracker_box 1 into bowl 26 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
892,to pour cracker_box 32 into bowl 22 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
893,to pour cracker_box 23 into bowl 7 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
894,to pour cracker_box 31 into bowl 9 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
895,to pour pitcher_base 21 into mug 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
896,to pour pitcher_base 10 into mug 30 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
897,to pour pitcher_base 20 into mug 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
898,to pour pitcher_base 9 into mug 2 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
899,to pour pitcher_base 8 into mug 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
900,to pour pitcher_base 20 into mug 24 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
901,to pour pitcher_base 2 into mug 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
902,to pour pitcher_base 27 into mug 11 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
903,to pour pitcher_base 15 into mug 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
904,to pour pitcher_base 24 into mug 3 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
905,to pour sugar_box 15 into mug 19 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
906,to pour sugar_box 23 into mug 10 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
907,to pour 6 sugar_box into mug 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
908,to pour sugar_box 2 into mug 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
909,to pour sugar_box 25 into mug 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
910,to pour sugar_box 23 into mug 4 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
911,to pour sugar_box 16 into mug 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
912,to pour tuna_fish_can 26 into bowl 24 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
913,to pour tuna_fish_can 10 into bowl 32 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
914,to pour tuna_fish_can 16 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
915,to pour tuna_fish_can 27 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
916,to pour tuna_fish_can 1 into bowl 10 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
917,to pour tuna_fish_can 14 into bowl 30 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
918,to pour tuna_fish_can 6 into bowl 15 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
919,to pour tuna_fish_can 1 into bowl 25 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
920,to pour tuna_fish_can 31 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
921,to pour tomato_soup_can 23 into bowl 14 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
922,to pour tomato_soup_can 8 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
923,to pour tomato_soup_can 20 into bowl 1 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
924,to pour tomato_soup_can 29 into bowl 4 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
925,to pour tomato_soup_can 1 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
926,to pour tomato_soup_can 29 into bowl 5 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
927,to pour tomato_soup_can 26 into bowl 24 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
928,to pour pudding_box 9 into bowl 26 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
929,to pour pudding_box 26 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
930,to pour pudding_box 7 into bowl 8 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
931,to pour pudding_box 24 into bowl 9 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
932,to pour pudding_box 5 into bowl 30 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
933,to pour pudding_box 17 into bowl 4 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
934,to pour pudding_box 21 into bowl 5 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
935,to pour pudding_box 25 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
936,to pour pudding_box 17 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
937,to pour mustard_bottle 5 into bowl 24 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
938,to pour mustard_bottle 17 into bowl 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
939,to pour mustard_bottle 3 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
940,to pour mustard_bottle 11 into bowl 22 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
941,to pour mustard_bottle 26 into bowl 14 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
942,to pour mustard_bottle 23 into bowl 15 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
943,to pour mustard_bottle 30 into bowl 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
944,to pour mustard_bottle 20 into bowl 9 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
945,to pour mustard_bottle 16 into bowl 11 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
946,to pour gelatin_box 24 into bowl 10 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
947,to pour gelatin_box 32 into bowl 15 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
948,to pour gelatin_box 4 into bowl 23 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
949,to pour gelatin_box 26 into bowl 8 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
950,to pour gelatin_box 24 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
951,to pour gelatin_box 1 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
952,to pour gelatin_box 5 into bowl 8 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
953,to pour gelatin_box 20 into bowl 7 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
954,to pour gelatin_box 16 into bowl 22 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
955,to pour cracker_box 27 into bowl 31 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
956,to pour cracker_box 23 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
957,to pour cracker_box 8 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
958,to pour cracker_box 21 into bowl 15 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
959,to pour cracker_box 23 into bowl 25 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
960,to pour cracker_box 22 into bowl 2 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
961,to pour cracker_box 29 into bowl 17 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
962,to pour cracker_box 8 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
963,to pour cracker_box 17 into bowl 25 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
964,to pour pitcher_base 3 into mug 17 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
965,to pour pitcher_base 20 into mug 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
966,to pour pitcher_base 30 into mug 19 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
967,to pour pitcher_base 19 into mug 15 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
968,to pour pitcher_base 26 into mug 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
969,to pour pitcher_base 26 into mug 1 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
970,to pour pitcher_base 7 into mug 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
971,to pour pitcher_base 2 into mug 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
972,to pour sugar_box 27 into mug 32 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
973,to pour sugar_box 12 into mug 30 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
974,to pour sugar_box 27 into mug 7 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
975,to pour sugar_box 14 into mug 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
976,to pour sugar_box 28 into mug 3 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
977,to pour sugar_box 4 into mug 26 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
978,to pour sugar_box 12 into mug 22 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
979,to pour sugar_box 1 into mug 27 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
980,to pour tuna_fish_can 15 into bowl 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
981,to pour tuna_fish_can 16 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
982,to pour tuna_fish_can 3 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
983,to pour tuna_fish_can 29 into bowl 32 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
984,to pour tuna_fish_can 30 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
985,to pour tuna_fish_can 6 into bowl 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
986,to pour tuna_fish_can 1 into bowl 19 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
987,to pour tuna_fish_can 30 into bowl 11 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
988,to pour tuna_fish_can 31 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
989,to pour tomato_soup_can 32 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
990,to pour tomato_soup_can 25 into bowl 7 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
991,to pour tomato_soup_can 17 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
992,to pour tomato_soup_can 28 into bowl 14 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
993,to pour tomato_soup_can 11 into bowl 10 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
994,to pour tomato_soup_can 18 into bowl 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
995,to pour tomato_soup_can 6 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
996,to pour tomato_soup_can 25 into bowl 8 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
997,to pour tomato_soup_can 7 into bowl 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
998,to pour tomato_soup_can 11 into bowl 1 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
999,to pour pudding_box 11 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1000,to pour pudding_box 8 into bowl 24 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1001,to pour pudding_box 23 into bowl 14 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1002,to pour pudding_box 7 into bowl 28 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1003,to pour pudding_box 30 into bowl 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1004,to pour pudding_box 31 into bowl 22 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1005,to pour pudding_box 18 into bowl 25 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1006,to pour pudding_box 10 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1007,to pour pudding_box 26 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1008,to pour pudding_box 8 into bowl 2 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1009,to pour mustard_bottle 19 into bowl 2 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1010,to pour mustard_bottle 5 into bowl 4 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1011,to pour mustard_bottle 26 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1012,to pour mustard_bottle 17 into bowl 5 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1013,to pour mustard_bottle 20 into bowl 30 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1014,to pour mustard_bottle 21 into bowl 7 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1015,to pour mustard_bottle 7 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1016,to pour mustard_bottle 16 into bowl 14 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1017,to pour gelatin_box 4 into bowl 27 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1018,to pour gelatin_box 31 into bowl 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1019,to pour gelatin_box 16 into bowl 23 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1020,to pour gelatin_box 16 into bowl 32 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1021,to pour gelatin_box 22 into bowl 23 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1022,to pour gelatin_box 7 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1023,to pour gelatin_box 17 into bowl 27 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1024,to pour gelatin_box 30 into bowl 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1025,to pour gelatin_box 28 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1026,to pour gelatin_box 27 into bowl 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1027,to pour cracker_box 15 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1028,to pour cracker_box 30 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1029,to pour cracker_box 13 into bowl 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1030,to pour cracker_box 5 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1031,to pour cracker_box 9 into bowl 31 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1032,to pour cracker_box 7 into bowl 11 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1033,to pour cracker_box 27 into bowl 10 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1034,to pour cracker_box 29 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1035,to pour cracker_box 14 into bowl 31 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1036,to pour sugar_box 16 into mug 31 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1037,to pour sugar_box 30 into mug 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1038,to pour sugar_box 20 into mug 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1039,to pour sugar_box 24 into mug 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1040,to pour sugar_box 8 into mug 31 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1041,to pour sugar_box 11 into mug 15 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1042,to pour sugar_box 7 into mug 9 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1043,to pour sugar_box 32 into mug 4 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1044,to pour sugar_box 10 into mug 5 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1045,to pour sugar_box 12 into mug 30 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1046,to pour tuna_fish_can 2 into bowl 8 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1047,to pour tuna_fish_can 2 into bowl 11 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1048,to pour tuna_fish_can 25 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1049,to pour tuna_fish_can 32 into bowl 25 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1050,to pour tuna_fish_can 14 into bowl 31 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1051,to pour tuna_fish_can 2 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1052,to pour tuna_fish_can 4 into bowl 31 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1053,to pour tuna_fish_can 25 into bowl 3 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1054,to pour tomato_soup_can 10 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1055,to pour tomato_soup_can 20 into bowl 19 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1056,to pour tomato_soup_can 8 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1057,to pour tomato_soup_can 1 into bowl 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1058,to pour tomato_soup_can 7 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1059,to pour tomato_soup_can 24 into bowl 16 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1060,to pour tomato_soup_can 14 into bowl 4 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1061,to pour tomato_soup_can 4 into bowl 23 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1062,to pour tomato_soup_can 29 into bowl 22 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1063,to pour pudding_box 14 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1064,to pour pudding_box 24 into bowl 32 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1065,to pour pudding_box 17 into bowl 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1066,to pour pudding_box 21 into bowl 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1067,to pour pudding_box 31 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1068,to pour pudding_box 31 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1069,to pour pudding_box 20 into bowl 11 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1070,to pour pudding_box 4 into bowl 18 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1071,to pour pudding_box 29 into bowl 11 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1072,to pour mustard_bottle 15 into bowl 30 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1073,to pour mustard_bottle 2 into bowl 9 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1074,to pour mustard_bottle 23 into bowl 3 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1075,to pour mustard_bottle 25 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1076,to pour mustard_bottle 24 into bowl 7 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1077,to pour mustard_bottle 23 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1078,to pour mustard_bottle 32 into bowl 10 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1079,to pour mustard_bottle 32 into bowl 8 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1080,to pour mustard_bottle 26 into bowl 30 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1081,to pour gelatin_box 4 into bowl 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1082,to pour gelatin_box 1 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1083,to pour gelatin_box 12 into bowl 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1084,to pour gelatin_box 18 into bowl 7 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1085,to pour gelatin_box 13 into bowl 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1086,to pour gelatin_box 3 into bowl 6 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1087,to pour gelatin_box 28 into bowl 14 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1088,to pour gelatin_box 15 into bowl 21 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1089,to pour gelatin_box 1 into bowl 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1090,to pour cracker_box 29 into bowl 32 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1091,to pour cracker_box 32 into bowl 12 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1092,to pour cracker_box 24 into bowl 31 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1093,to pour cracker_box 16 into bowl 13 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1094,to pour cracker_box 27 into bowl 25 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1095,to pour cracker_box 21 into bowl 29 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1096,to pour cracker_box 30 into bowl 20 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1097,to pour cracker_box 5 into bowl 27 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
1098,to pour cracker_box 9 into bowl 17 \n,(:goal (and (poured pitcher 31 mug 11)))) \n
