ID,Task,Subject Name,Experiment,Objects,Trial,Annotation file
3242,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 1 into bowl 10 \n,BBM13,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 5,Trial 5.xml
3243,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 14 into bowl 30 \n,BBM13,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 6,Trial 6.xml
3244,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 12 into bowl 15 \n,BBM13,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 7,Trial 7.xml
3245,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 6 into bowl 15 \n,BBM13,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 8,Trial 8.xml
3246,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 1 into bowl 25 \n,BBM13,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 9,Trial 9.xml
3247,approach handleft bowl and enclose handleft bowl and approach handright tuna_fish_can and enclose handright tuna_fish_can and approach handright bowl to pour tuna_fish_can 31 into bowl 18 \n,BBM13,Expt 1 (Pouring),Bowl and Tuna fish can,Trial 10,Trial 10.xml
3248,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 23 into bowl 14 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 1,Trial 1.xml
3249,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 8 into bowl 16 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 2,Trial 2.xml
3250,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 20 into bowl 1 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 3,Trial 3.xml
3251,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 26 into bowl 20 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 4,Trial 4.xml
3252,approach handright bowl and enclose handright bowl and approach handleft tomato_soup_can and enclose handleft tomato_soup_can and approach handright bowl to pour tomato_soup_can 29 into bowl 4 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 5,Trial 5.xml
3253,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 17 into bowl 3 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 6,Trial 6.xml
3254,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 13 into bowl 1 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 7,Trial 7.xml
3255,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 1 into bowl 20 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 8,Trial 8.xml
3256,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 29 into bowl 5 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 9,Trial 9.xml
3257,approach handleft bowl and enclose handleft bowl and approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handright bowl to pour tomato_soup_can 26 into bowl 24 \n,BBM13,Expt 1 (Pouring),Bowl and Tomato soup can,Trial 10,Trial 10.xml
3258,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 9 into bowl 26 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 1,Trial 1.xml
3259,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 26 into bowl 6 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 2,Trial 2.xml
3260,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 10 into bowl 13 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 3,Trial 3.xml
3261,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 7 into bowl 8 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 4,Trial 4.xml
3262,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 24 into bowl 9 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 5,Trial 5.xml
3263,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 5 into bowl 30 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 6,Trial 6.xml
3264,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 17 into bowl 4 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 7,Trial 7.xml
3265,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 21 into bowl 5 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 8,Trial 8.xml
3266,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 25 into bowl 20 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 9,Trial 9.xml
3267,approach handleft bowl and enclose handleft bowl and approach handright pudding_box and enclose handright pudding_box and approach handright bowl to pour pudding_box 17 into bowl 28 \n,BBM13,Expt 1 (Pouring),Bowl and Pudding box,Trial 10,Trial 10.xml
3268,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 5 into bowl 24 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 1,Trial 1.xml
3269,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 17 into bowl 12 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 2,Trial 2.xml
3270,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 3 into bowl 28 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 3,Trial 3.xml
3271,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 11 into bowl 22 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 4,Trial 4.xml
3272,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 26 into bowl 14 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 5,Trial 5.xml
3273,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 23 into bowl 15 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 6,Trial 6.xml
3274,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 30 into bowl 12 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 7,Trial 7.xml
3275,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 20 into bowl 9 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 8,Trial 8.xml
3276,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 32 into bowl 31 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 9,Trial 9.xml
3277,approach handleft bowl and enclose handleft bowl and approach handright mustard_bottle and enclose handright mustard_bottle and approach handright bowl to pour mustard_bottle 16 into bowl 11 \n,BBM13,Expt 1 (Pouring),Bowl and Mustard bottle,Trial 10,Trial 10.xml
3278,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 24 into bowl 10 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 1,Trial 1.xml
3279,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 32 into bowl 15 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 2,Trial 2.xml
3280,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 4 into bowl 23 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 3,Trial 3.xml
3281,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 26 into bowl 8 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 4,Trial 4.xml
3282,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 24 into bowl 28 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 5,Trial 5.xml
3283,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 1 into bowl 20 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 6,Trial 6.xml
3284,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 5 into bowl 8 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 7,Trial 7.xml
3285,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 20 into bowl 7 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 8,Trial 8.xml
3286,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 16 into bowl 22 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 9,Trial 9.xml
3287,approach handleft bowl and enclose handleft bowl and approach handright gelatin_box and enclose handright gelatin_box and approach handright bowl to pour gelatin_box 12 into bowl 25 \n,BBM13,Expt 1 (Pouring),Bowl and Gelatin box,Trial 10,Trial 10.xml
3288,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 27 into bowl 31 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 1,Trial 1.xml
3289,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 23 into bowl 21 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 2,Trial 2.xml
3290,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 8 into bowl 21 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 3,Trial 3.xml
3291,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 21 into bowl 15 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 4,Trial 4.xml
3292,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 23 into bowl 25 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 5,Trial 5.xml
3293,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 22 into bowl 2 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 6,Trial 6.xml
3294,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 29 into bowl 17 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 7,Trial 7.xml
3295,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 8 into bowl 6 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 8,Trial 8.xml
3296,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 23 into bowl 25 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 9,Trial 9.xml
3297,approach handleft bowl and enclose handleft bowl and approach handright cracker_box and enclose handright cracker_box and approach handright bowl to pour cracker_box 17 into bowl 25 \n,BBM13,Expt 1 (Pouring),Bowl and Cracker box,Trial 10,Trial 10.xml
3298,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 8 to experimenter_hand 16 \n,BBM13,Expt 2 (Passing),Banana,Trial 1,Trial 1.xml
3299,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 31 to experimenter_hand 6 \n,BBM13,Expt 2 (Passing),Banana,Trial 2,Trial 2.xml
3300,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 31 to experimenter_hand 23 \n,BBM13,Expt 2 (Passing),Banana,Trial 3,Trial 3.xml
3301,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 30 to experimenter_hand 3 \n,BBM13,Expt 2 (Passing),Banana,Trial 4,Trial 4.xml
3302,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 27 to experimenter_hand 24 \n,BBM13,Expt 2 (Passing),Banana,Trial 5,Trial 5.xml
3303,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 1 to experimenter_hand 25 \n,BBM13,Expt 2 (Passing),Banana,Trial 6,Trial 6.xml
3304,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 30 to experimenter_hand 14 \n,BBM13,Expt 2 (Passing),Banana,Trial 7,Trial 7.xml
3305,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 12 to experimenter_hand 20 \n,BBM13,Expt 2 (Passing),Banana,Trial 8,Trial 8.xml
3306,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 20 to experimenter_hand 8 \n,BBM13,Expt 2 (Passing),Banana,Trial 9,Trial 9.xml
3307,approach handright banana and enclose handright banana and approach handleft banana and enclose handleft banana to pass banana 16 to experimenter_hand 19 \n,BBM13,Expt 2 (Passing),Banana,Trial 10,Trial 10.xml
3308,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 13 to experimenter_hand 25 \n,BBM13,Expt 2 (Passing),Bowl,Trial 1,Trial 1.xml
3309,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 10 to experimenter_hand 20 \n,BBM13,Expt 2 (Passing),Bowl,Trial 2,Trial 2.xml
3310,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 30 to experimenter_hand 7 \n,BBM13,Expt 2 (Passing),Bowl,Trial 3,Trial 3.xml
3311,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 32 to experimenter_hand 6 \n,BBM13,Expt 2 (Passing),Bowl,Trial 4,Trial 4.xml
3312,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 31 to experimenter_hand 10 \n,BBM13,Expt 2 (Passing),Bowl,Trial 5,Trial 5.xml
3313,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 7 to experimenter_hand 21 \n,BBM13,Expt 2 (Passing),Bowl,Trial 6,Trial 6.xml
3314,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 8 to experimenter_hand 6 \n,BBM13,Expt 2 (Passing),Bowl,Trial 7,Trial 7.xml
3315,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 31 to experimenter_hand 21 \n,BBM13,Expt 2 (Passing),Bowl,Trial 8,Trial 8.xml
3316,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 12 to experimenter_hand 23 \n,BBM13,Expt 2 (Passing),Bowl,Trial 9,Trial 9.xml
3317,approach handright bowl and enclose handright bowl and approach handleft bowl and enclose handleft bowl to pass bowl 30 to experimenter_hand 9 \n,BBM13,Expt 2 (Passing),Bowl,Trial 10,Trial 10.xml
3318,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 2 to experimenter_hand 4 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 1,Trial 1.xml
3319,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 16 to experimenter_hand 24 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 2,Trial 2.xml
3320,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 4 to experimenter_hand 23 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 3,Trial 3.xml
3321,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 1 to experimenter_hand 20 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 4,Trial 4.xml
3322,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 18 to experimenter_hand 6 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 5,Trial 5.xml
3323,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 6 to experimenter_hand 13 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 6,Trial 6.xml
3324,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 8 to experimenter_hand 26 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 7,Trial 7.xml
3325,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 29 to experimenter_hand 25 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 8,Trial 8.xml
3326,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 21 to experimenter_hand 12 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 9,Trial 9.xml
3327,approach handright extra_large_clamp and enclose handright extra_large_clamp and approach handleft extra_large_clamp and enclose handleft extra_large_clamp to pass extra_large_clamp 11 to experimenter_hand 26 \n,BBM13,Expt 2 (Passing),Extra-large clamp,Trial 10,Trial 10.xml
3328,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 15 to experimenter_hand 30 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 1,Trial 1.xml
3329,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 24 to experimenter_hand 32 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 2,Trial 2.xml
3330,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 1 to experimenter_hand 2 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 3,Trial 3.xml
3331,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 31 to experimenter_hand 32 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 4,Trial 4.xml
3332,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 32 to experimenter_hand 9 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 5,Trial 5.xml
3333,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 16 to experimenter_hand 25 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 6,Trial 6.xml
3334,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 8 to experimenter_hand 12 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 7,Trial 7.xml
3335,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 11 to experimenter_hand 25 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 8,Trial 8.xml
3336,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 32 to experimenter_hand 11 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 9,Trial 9.xml
3337,approach handright master_chef_can and enclose handright master_chef_can and approach handleft master_chef_can and enclose handleft master_chef_can to pass master_chef_can 32 to experimenter_hand 5 \n,BBM13,Expt 2 (Passing),Master chef can,Trial 10,Trial 10.xml
3338,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 24 to experimenter_hand 15 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 1,Trial 1.xml
3339,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 23 to experimenter_hand 4 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 2,Trial 2.xml
3340,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 10 to experimenter_hand 26 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 3,Trial 3.xml
3341,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 20 to experimenter_hand 30 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 4,Trial 4.xml
3342,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 19 to experimenter_hand 22 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 5,Trial 5.xml
3343,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 9 to experimenter_hand 30 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 6,Trial 6.xml
3344,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 19 to experimenter_hand 8 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 7,Trial 7.xml
3345,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 2 to experimenter_hand 29 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 8,Trial 8.xml
3346,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 26 to experimenter_hand 18 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 9,Trial 9.xml
3347,approach handright mustard_bottle and enclose handright mustard_bottle and approach handleft mustard_bottle and enclose handleft mustard_bottle to pass mustard_bottle 23 to experimenter_hand 18 \n,BBM13,Expt 2 (Passing),Mustard bottle,Trial 10,Trial 10.xml
3348,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 20 to experimenter_hand 19 \n,BBM13,Expt 2 (Passing),Power drill,Trial 1,Trial 1.xml
3349,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 6 to experimenter_hand 11 \n,BBM13,Expt 2 (Passing),Power drill,Trial 2,Trial 2.xml
3350,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 7 to experimenter_hand 13 \n,BBM13,Expt 2 (Passing),Power drill,Trial 3,Trial 3.xml
3351,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 24 to experimenter_hand 28 \n,BBM13,Expt 2 (Passing),Power drill,Trial 4,Trial 4.xml
3352,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 31 to experimenter_hand 23 \n,BBM13,Expt 2 (Passing),Power drill,Trial 5,Trial 5.xml
3353,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 20 to experimenter_hand 18 \n,BBM13,Expt 2 (Passing),Power drill,Trial 6,Trial 6.xml
3354,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 18 to experimenter_hand 9 \n,BBM13,Expt 2 (Passing),Power drill,Trial 7,Trial 7.xml
3355,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 12 to experimenter_hand 19 \n,BBM13,Expt 2 (Passing),Power drill,Trial 8,Trial 8.xml
3356,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 13 to experimenter_hand 20 \n,BBM13,Expt 2 (Passing),Power drill,Trial 9,Trial 9.xml
3357,approach handright power_drill and enclose handright power_drill and approach handleft power_drill and enclose handleft power_drill to pass power_drill 3 to experimenter_hand 23 \n,BBM13,Expt 2 (Passing),Power drill,Trial 10,Trial 10.xml
3358,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 11 to experimenter_hand 20 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 1,Trial 1.xml
3359,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 18 to experimenter_hand 8 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 2,Trial 2.xml
3360,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 26 to experimenter_hand 19 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 3,Trial 3.xml
3361,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 20 to experimenter_hand 4 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 4,Trial 4.xml
3362,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 13 to experimenter_hand 5 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 5,Trial 5.xml
3363,approach handright tomato_soup_can and enclose handright tomato_soup_can and approach handleft tomato_soup_can and enclose handleft tomato_soup_can to pass tomato_soup_can 26 to experimenter_hand 18 \n,BBM13,Expt 2 (Passing),Tomato soup can,Trial 6,Trial 6.xml
